label,position,mem_mean,cp_mean,diff_mean,mem_std,cp_std,diff_std
L6H7,12,2.0724466594401747e-05,2.0457131540752016e-05,-2.673345136372518e-07,4.112653641641373e-06,4.0542613533034455e-06,1.3002334071643418e-06
L6H7,13,2.2066375095164403e-05,2.1688496417482384e-05,-3.7787884821227635e-07,1.8031450963462703e-06,1.7623535768507281e-06,1.9454462290013907e-06
L6H8,0,1.978381806111429e-05,1.9794284526142292e-05,1.0464155764111638e-08,3.7531640373345e-07,4.0206793983088573e-07,5.034489731770009e-07
L6H8,1,1.96633227460552e-05,1.9673747374326922e-05,1.0426913554795192e-08,6.989751000219258e-07,6.58705346268107e-07,6.211752179297036e-07
L6H8,2,1.5920380974421278e-05,1.5829453332116827e-05,-9.09279052052625e-08,8.271298611361999e-06,8.223280929087196e-06,9.430442560187657e-07
L6H8,3,2.0182495063636452e-05,2.010909520322457e-05,-7.339783536508548e-08,1.4137606285657967e-06,1.40991232910892e-06,1.4630887790190172e-06
L6H8,4,2.0011402739328332e-05,1.9963687009294517e-05,-4.771480277554474e-08,1.0366121614424628e-06,1.033261696647969e-06,8.540282010471856e-07
L6H8,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L6H8,6,2.00713548110798e-05,2.0031653548358008e-05,-3.970335527014868e-08,5.801907718705479e-07,6.278339697018964e-07,7.45777128940972e-07
L6H8,7,1.992370562220458e-05,1.9952693037339486e-05,2.8988553779640824e-08,5.285056090542639e-07,5.872082056157524e-07,6.728686230417225e-07
L6H8,8,7.483146760023374e-07,7.590784889544011e-07,1.0763904434440974e-08,3.823729912255658e-06,3.87961108572199e-06,2.0438734793515323e-07
L6H8,9,1.9675499061122537e-05,1.9670886103995144e-05,-4.612424220340472e-09,4.904709953734709e-07,5.02331999996386e-07,5.600344934464374e-07
L6H8,10,1.5503745089517906e-05,1.544188489788212e-05,-6.186188983292595e-08,8.043743946473114e-06,8.020765562832821e-06,1.201302893605316e-06
L6H8,11,1.965263618330937e-05,1.9632749172160402e-05,-1.9889505153969367e-08,1.2397321142998408e-06,1.270528855457087e-06,1.614211669220822e-06
L6H8,12,1.9166698621120304e-05,1.9091670765192248e-05,-7.502481480514689e-08,3.8010664411558537e-06,3.7803672512382036e-06,1.5297335949071567e-06
L6H8,13,2.0047707948833704e-05,1.9990637156297453e-05,-5.707047989744751e-08,9.45503416005522e-07,1.0213911991741043e-06,1.293941409130639e-06
L6H9,0,2.048128953902051e-05,2.0491854229476303e-05,1.0565344155111234e-08,6.496044306913973e-07,6.546200665979995e-07,8.588057198721799e-07
L6H9,1,2.0535973817459308e-05,2.05341748369392e-05,-1.7993386780545961e-09,6.709043987029872e-07,6.877803002680594e-07,9.024985843097966e-07
L6H9,2,1.6279313058475964e-05,1.6270845662802458e-05,-8.467918810595165e-09,8.422407518082764e-06,8.41367909742985e-06,9.2857112576894e-07
L6H9,3,2.0472134565352462e-05,2.048380338237621e-05,1.1667786736779817e-08,6.238451533135958e-07,6.934886869203183e-07,8.234740676016372e-07
L6H9,4,2.0383589799166657e-05,2.0381099602673203e-05,-2.4885293825605004e-09,8.258124353233143e-07,8.320900519720453e-07,6.867730348858458e-07
L6H9,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L6H9,6,2.0588398911058903e-05,2.0615660105249844e-05,2.725859360452887e-08,6.634434726038307e-07,6.620735462092853e-07,8.638565986984759e-07
L6H9,7,2.0388455595821142e-05,2.0421550289029256e-05,3.3094128326638383e-08,4.3762165091720817e-07,4.554904933229409e-07,6.042182008059171e-07
L6H9,8,8.053472697611141e-07,7.884455044404604e-07,-1.6901799071433743e-08,4.148155767325079e-06,4.034474386571674e-06,4.0655677935319545e-07
L6H9,9,2.2338215785566717e-05,2.200818562414497e-05,-3.300287403362745e-07,2.753810122158029e-06,2.807970076901256e-06,2.980379349537543e-06
L6H9,10,1.795706157281529e-05,1.7404117897967808e-05,-5.5294435696851e-07,9.840682650974486e-06,9.451860023546033e-06,3.4715624224190833e-06
L6H9,11,2.0119443433941342e-05,2.018373561440967e-05,6.429061016888227e-08,1.499447080277605e-06,1.7063281347873271e-06,1.9784363303188e-06
L6H9,12,2.039077298832126e-05,2.041152401943691e-05,2.0751555140918754e-08,4.0884347072278615e-06,4.100528258277336e-06,1.6229046195803676e-06
L6H9,13,2.3938342565088533e-05,2.726302955124993e-05,3.3246858492930187e-06,2.4418989141850034e-06,4.10819438911858e-06,2.6502088985580485e-06
L6H10,0,1.9204002455808222e-05,1.9179909941158257e-05,-2.4092292605359944e-08,1.0934693364106352e-06,1.0688387419577339e-06,8.823812436276057e-07
L6H10,1,1.983836045837961e-05,1.9656659787870012e-05,-1.8169944837609364e-07,1.2106636404496385e-06,1.208473690894607e-06,1.0617776524668443e-06
L6H10,2,1.6145828340086155e-05,1.5960360542521812e-05,-1.854680675705822e-07,8.411641829297878e-06,8.314993465319276e-06,1.0963880185954622e-06
L6H10,3,2.0249437511665747e-05,2.0080442482139915e-05,-1.6899811328130454e-07,1.052870175044518e-06,1.1086962103945552e-06,9.246967351828062e-07
L6H10,4,1.9859609892591834e-05,1.9729623090825044e-05,-1.299845990843096e-07,1.054205540640396e-06,1.0956201776934904e-06,8.523878136657004e-07
L6H10,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L6H10,6,1.992648140003439e-05,1.9935952877858654e-05,9.47312095433972e-09,9.913072744893725e-07,1.1417660061852075e-06,9.867447943179286e-07
L6H10,7,2.0194853277644143e-05,2.0195808247081004e-05,9.569578462986783e-10,9.30819680888817e-07,1.000501811176946e-06,1.0806520549522247e-06
L6H10,8,8.029220452954178e-07,7.995654982551059e-07,-3.356537048304631e-09,4.103189894522075e-06,4.086045919393655e-06,1.751874805222542e-07
L6H10,9,2.0129304175497964e-05,2.003630652325228e-05,-9.29951156081188e-08,9.321401535089535e-07,1.0181884135818109e-06,9.657758255343651e-07
L6H10,10,1.598488051968161e-05,1.5868448826950043e-05,-1.1642931951882929e-07,8.27731128083542e-06,8.22101537778508e-06,8.443972205895989e-07
L6H10,11,1.982138564926572e-05,1.9711644199560396e-05,-1.0973958808335738e-07,8.721016229173983e-07,9.466652954870369e-07,9.88643591881555e-07
L6H10,12,1.9199542293790728e-05,1.9128090571030043e-05,-7.145068536829058e-08,3.7965596675348934e-06,3.817909146164311e-06,1.312576614509453e-06
L6H10,13,2.151116859749891e-05,2.1752724933321588e-05,2.4155590949703765e-07,1.5593680018355371e-06,1.8570361817182857e-06,1.8070911664835876e-06
L6H11,0,1.9898114260286093e-05,1.986977986234706e-05,-2.8334611101854534e-08,3.865764597321686e-07,3.925569558305142e-07,4.867266625296907e-07
L6H11,1,2.028155176958535e-05,2.0136687453486957e-05,-1.448628097477922e-07,5.48984246506734e-07,5.69613234802091e-07,7.11039831458038e-07
L6H11,2,1.5934903785819188e-05,1.5802826965227723e-05,-1.3207777271873056e-07,8.227369107771665e-06,8.159670869645197e-06,6.764034878870007e-07
L6H11,3,2.0197496269247495e-05,2.0037814465467818e-05,-1.5968264222010475e-07,6.204108444762824e-07,5.784341396974924e-07,7.335673899433459e-07
L6H11,4,2.016871439991519e-05,2.007777220569551e-05,-9.094274844301253e-08,7.71034706303908e-07,7.695721251366194e-07,5.390349997469457e-07
L6H11,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L6H11,6,2.0226829292369075e-05,2.0205770852044225e-05,-2.1056719035073e-08,6.780222179258999e-07,7.137554689506942e-07,8.430725415564666e-07
L6H11,7,2.0113464415771887e-05,2.005643727898132e-05,-5.70267424393478e-08,3.802042272127437e-07,3.503990910758148e-07,4.404035678362561e-07
L6H11,8,7.418349809995561e-07,7.389091365439526e-07,-2.925818698429339e-09,3.7887607504671905e-06,3.7739291656180285e-06,7.755954101185125e-08
L6H11,9,1.998409061343409e-05,1.9943308871006593e-05,-4.078189164147261e-08,3.2747368550190004e-07,3.4952762462125975e-07,4.297178577417071e-07
L6H11,10,1.5878636986599304e-05,1.582111872266978e-05,-5.75174645689458e-08,8.189960681193043e-06,8.16187275631819e-06,5.180198741072672e-07
L6H11,11,2.009810668823775e-05,2.0041179595864378e-05,-5.6928307401449274e-08,5.176343620405532e-07,5.032259764448099e-07,6.579400633199839e-07
L6H11,12,1.9390963643672876e-05,1.9349388821865432e-05,-4.157459443376865e-08,3.6969620396121172e-06,3.6883993743686005e-06,5.269344001135323e-07
L6H11,13,2.0201241568429396e-05,2.0146977476542816e-05,-5.4262741855382046e-08,5.551706294681935e-07,6.09808580520621e-07,7.466198326255835e-07
L7H0,0,2.0320310795796104e-05,2.0278886950109154e-05,-4.142533072126753e-08,4.391580148421781e-07,4.643950433091959e-07,6.286710458880407e-07
L7H0,1,2.0130726625211537e-05,2.0073679479537532e-05,-5.704415784180128e-08,7.31076625015703e-07,8.07223841547966e-07,1.026610789267579e-06
L7H0,2,1.691377292445395e-05,1.6543421224923804e-05,-3.7034857314210967e-07,8.784903002378996e-06,8.593206985096913e-06,1.1952779459534213e-06
L7H0,3,2.0920720999129117e-05,2.0571958884829655e-05,-3.487638480237365e-07,1.1506016335260938e-06,1.1085153346357401e-06,1.1859038977490854e-06
L7H0,4,2.0497564037214033e-05,2.0336106899776496e-05,-1.6145867220984655e-07,9.092911454899877e-07,9.130333182838513e-07,6.839525212853914e-07
L7H0,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L7H0,6,2.1585699869319797e-05,2.1497822672245093e-05,-8.787492333794944e-08,1.0550030538070132e-06,1.0288164276062162e-06,1.17268518806668e-06
L7H0,7,2.03424187930068e-05,2.038521233771462e-05,4.279423393427351e-08,4.3419174744485645e-07,4.644579689738748e-07,5.183818529985729e-07
L7H0,8,7.50528670323547e-07,7.584415016026469e-07,7.912754007577405e-09,3.833926257357234e-06,3.874192316288827e-06,1.207014577175869e-07
L7H0,9,2.0198825950501487e-05,2.0181993022561073e-05,-1.6834530214282495e-08,4.924833660879813e-07,5.150223501004803e-07,6.481334935415362e-07
L7H0,10,1.5957131836330518e-05,1.579504896653816e-05,-1.6208096553782525e-07,8.248195626947563e-06,8.173660717147868e-06,7.703215487708803e-07
L7H0,11,2.0010691514471546e-05,1.9891196643584408e-05,-1.1949484246542852e-07,7.065023623908928e-07,7.633731229361729e-07,6.976478061915259e-07
L7H0,12,1.9364344552741386e-05,1.9277058527222835e-05,-8.728529365953364e-08,3.7038330447103363e-06,3.694411361720995e-06,5.619156127067981e-07
L7H0,13,2.023074557655491e-05,2.0219496946083382e-05,-1.1248218356740836e-08,4.675414118082699e-07,5.188102818465268e-07,5.422862727755273e-07
L7H1,0,2.0124522052356042e-05,2.013520133914426e-05,1.0680310857935638e-08,5.379023946261441e-07,5.547752834900166e-07,6.123204343566613e-07
L7H1,1,2.1027790353400633e-05,2.0643505195039324e-05,-3.842824867206218e-07,1.033044895848434e-06,8.643563091936812e-07,8.548573191546893e-07
L7H1,2,1.626016091904603e-05,1.6096913896035403e-05,-1.6324777618592634e-07,8.40938082546927e-06,8.320546839968301e-06,6.658349320787238e-07
L7H1,3,2.0682564354501665e-05,2.0459518054849468e-05,-2.230468965080945e-07,7.920423854557157e-07,7.487461175514909e-07,7.124677381398214e-07
L7H1,4,2.076745113299694e-05,2.0536803276627325e-05,-2.3064802689987118e-07,1.1605364989009104e-06,1.0640842447173782e-06,7.421627969961264e-07
L7H1,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L7H1,6,2.1264289898681454e-05,2.1608553652185947e-05,3.4426571460244304e-07,1.0986005918312003e-06,1.0618825854180614e-06,9.033449259732151e-07
L7H1,7,2.1230602214927785e-05,2.1262438167468645e-05,3.1835494240795015e-08,1.1281128990958678e-06,1.0000364909501513e-06,9.400074532095459e-07
L7H1,8,9.682471500127576e-07,9.290821481044986e-07,-3.9164987697404285e-08,4.977857315680012e-06,4.768316102854442e-06,6.762666089343838e-07
L7H1,9,2.341243816772476e-05,2.261426197947003e-05,-7.981764156284044e-07,2.943811296063359e-06,2.823896238624002e-06,2.391720499872463e-06
L7H1,10,1.838602292991709e-05,1.7528458556625992e-05,-8.575637480134901e-07,9.786540431377944e-06,9.326874533144291e-06,2.2174192508828128e-06
L7H1,11,2.3181866708910093e-05,2.2563524908036925e-05,-6.183426535244507e-07,2.5652223030192545e-06,2.5758010906429263e-06,2.46518948188168e-06
L7H1,12,2.0968536773580126e-05,2.0906658392050304e-05,-6.187833179183144e-08,4.3374975575716235e-06,4.39662835560739e-06,1.125680114455463e-06
L7H1,13,2.3690363377681933e-05,2.4885337552404962e-05,1.1949722420467879e-06,2.8951719741598936e-06,3.2081029530672822e-06,2.404118504273356e-06
L7H2,0,1.9321849322295748e-05,1.9403460100875236e-05,8.161062226008653e-08,5.949059982413019e-07,5.753388450102648e-07,7.168933962020674e-07
L7H2,1,1.9443677956587635e-05,1.9458886526990682e-05,1.5206419234914392e-08,6.315412974799983e-07,5.883755989088968e-07,7.57480108859454e-07
L7H2,2,1.528616667201277e-05,1.5302344763767906e-05,1.6177263972849687e-08,7.900388482084963e-06,7.90596823208034e-06,7.541941045019485e-07
L7H2,3,1.9430473912507296e-05,1.9507782781147398e-05,7.730789519655445e-08,6.544687494169921e-07,1.0654180186975282e-06,9.638353049012949e-07
L7H2,4,1.9466622688923962e-05,1.95107077161083e-05,4.408490283935862e-08,7.972242883624858e-07,7.788875109326909e-07,5.867645995749626e-07
L7H2,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L7H2,6,1.9471821360639296e-05,1.9797656932496466e-05,3.258350318446901e-07,6.280645266087959e-07,7.079174224600138e-07,8.273827347693441e-07
L7H2,7,1.9781375158345327e-05,2.0141264030826278e-05,3.5989094726573967e-07,4.825403721042676e-07,5.28741225025442e-07,6.301706889644265e-07
L7H2,8,7.698114359300234e-07,7.55263442897558e-07,-1.454792197819188e-08,3.93432128475979e-06,3.8608964132436085e-06,2.270155903261184e-07
L7H2,9,2.035890065599233e-05,1.998876905418001e-05,-3.701328523675329e-07,1.8112277757609263e-06,1.2532681239463273e-06,1.8970355313285836e-06
L7H2,10,1.637405512155965e-05,1.5895473552518524e-05,-4.785819669450575e-07,8.707667802809738e-06,8.366328984266147e-06,2.2529889065481257e-06
L7H2,11,1.976989551621955e-05,1.9768640413531102e-05,-1.2547390904060762e-09,1.233313469128916e-06,2.569775460870005e-06,2.327932406842592e-06
L7H2,12,1.9857259758282453e-05,1.9710452761501074e-05,-1.4680642834719038e-07,4.635367986338679e-06,4.38329061580589e-06,2.6746415642264765e-06
L7H2,13,2.7379701350582764e-05,4.623130371328443e-05,1.8851598724722862e-05,5.797963694931241e-06,1.8522281607147306e-05,1.5509185686823912e-05
L7H3,0,1.865900594566483e-05,1.86381112143863e-05,-2.0893512697739425e-08,6.759300958947279e-07,6.627297466366144e-07,6.763934834452812e-07
L7H3,1,1.8505279513192363e-05,1.855780283221975e-05,5.2523883908861535e-08,8.212007855945558e-07,7.596603950332792e-07,7.292401846825669e-07
L7H3,2,1.4245865713746753e-05,1.4356396604853217e-05,1.105319071825761e-07,7.390809514618013e-06,7.439819455612451e-06,7.469321872122237e-07
L7H3,3,1.8161406842409633e-05,1.828646782087162e-05,1.2506036739523552e-07,9.525445534563914e-07,8.942877798290283e-07,8.030715434870217e-07
L7H3,4,1.8286413251189515e-05,1.844130747485906e-05,1.5489307259031193e-07,1.0689055898183142e-06,1.0352580375183607e-06,8.544627121409576e-07
L7H3,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L7H3,6,1.7710977772367187e-05,1.7546726667205803e-05,-1.642490019548859e-07,7.252271529978316e-07,7.788250968587818e-07,8.062480674198014e-07
L7H3,7,1.835223702073563e-05,1.8206839740741998e-05,-1.4539665471602348e-07,8.663619155413471e-07,9.07551736872847e-07,9.526851272312342e-07
L7H3,8,6.551240403496195e-07,6.631478299823357e-07,8.023783415467278e-09,3.350235374455224e-06,3.3918809094757307e-06,2.2973087254740676e-07
L7H3,9,1.860427983046975e-05,1.8611824998515658e-05,7.546028690796902e-09,8.208158988054493e-07,8.189335858332925e-07,8.308392125400132e-07
L7H3,10,1.4717981684952974e-05,1.4811752407695167e-05,9.377071563676509e-08,7.63811021897709e-06,7.679396730964072e-06,8.573457535021589e-07
L7H3,11,1.8994289348484017e-05,1.9146278646076098e-05,1.5199009339994518e-07,1.3327774013305316e-06,1.324739855590451e-06,1.3978245760881691e-06
L7H3,12,1.8559476302471012e-05,1.8556285795057192e-05,-3.189385866519956e-09,3.7781619539600797e-06,3.793833457166329e-06,1.5794410046510166e-06
L7H3,13,1.8587714293971658e-05,1.8460315914126113e-05,-1.2739816668272397e-07,1.8017427692029742e-06,1.8335787217438337e-06,1.7829582930062315e-06
L7H4,0,1.9816770873148926e-05,1.9781573428190313e-05,-3.519609848012806e-08,4.476993922253314e-07,4.478381185890612e-07,5.916577379139198e-07
L7H4,1,1.9971967049059458e-05,1.9941433492931537e-05,-3.053209596259876e-08,5.613045459540444e-07,5.960761200185516e-07,7.635863994437386e-07
L7H4,2,1.5882904335740022e-05,1.5806901501491666e-05,-7.600279872121973e-08,8.202174285543151e-06,8.166985935531557e-06,7.747524364276615e-07
L7H4,3,2.068903631879948e-05,2.056175253528636e-05,-1.2728361298286472e-07,1.1842682852147846e-06,1.1764502687583445e-06,1.4228021427697968e-06
L7H4,4,2.0206412955303676e-05,2.01406601263443e-05,-6.575306343847842e-08,8.374209414796496e-07,8.657905254949583e-07,7.265842327797145e-07
L7H4,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L7H4,6,2.0348288671812043e-05,2.023740489676129e-05,-1.1088449269891498e-07,1.5992675344023155e-06,1.6274328800136573e-06,2.1063879103166983e-06
L7H4,7,2.0599178242264315e-05,2.0464040062506683e-05,-1.3513552232780057e-07,9.239345217793016e-07,8.860940283739183e-07,1.0350198635933339e-06
L7H4,8,7.174980396484898e-07,7.234091867758252e-07,5.911146239157006e-09,3.6646385979111074e-06,3.694664655995439e-06,9.200964257161104e-08
L7H4,9,1.9867751689162105e-05,1.9827231881208718e-05,-4.0519402944028116e-08,3.916162825134961e-07,3.98434451653884e-07,5.252830987956258e-07
L7H4,10,1.5778819943079725e-05,1.5712299500592053e-05,-6.652205541968215e-08,8.137724762491416e-06,8.103475011012051e-06,4.792955223820172e-07
L7H4,11,2.0289418898755684e-05,2.02210449060658e-05,-6.837456822950116e-08,8.201799346352345e-07,8.012470971152652e-07,9.969267011911143e-07
L7H4,12,1.9494260413921438e-05,1.9417182556935586e-05,-7.707698301828714e-08,3.730703383553191e-06,3.7122345020179637e-06,6.493455089184863e-07
L7H4,13,2.03146664716769e-05,2.0200895960442722e-05,-1.1376931752238306e-07,6.810432182646764e-07,6.60085675008304e-07,8.35837909107795e-07
L7H5,0,2.0076473447261378e-05,2.0020519514218904e-05,-5.595290275550724e-08,7.234024224089808e-07,7.637135581717303e-07,6.434078159145429e-07
L7H5,1,2.0085783035028726e-05,1.9817780412267894e-05,-2.6800080377142876e-07,1.145106352851144e-06,9.589766705175862e-07,9.028723297888064e-07
L7H5,2,1.7508176824776456e-05,1.6667991076246835e-05,-8.401862601203902e-07,9.323502126790117e-06,8.742503268877044e-06,1.7696988834359217e-06
L7H5,3,2.1081614249851555e-05,2.0613204469555058e-05,-4.684061707393994e-07,1.4627463542637997e-06,1.2157056517025921e-06,1.099507358048868e-06
L7H5,4,2.125289938703645e-05,2.079102341667749e-05,-4.618752029728057e-07,1.7036775261658477e-06,1.4250324511522194e-06,1.2665102531173034e-06
L7H5,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L7H5,6,2.4338061848538928e-05,2.3894057449069805e-05,-4.440054226506618e-07,2.8556548841152107e-06,2.6692300707509276e-06,2.530148321966408e-06
L7H5,7,2.1802308765472844e-05,2.1635960365529172e-05,-1.663473483404232e-07,1.5622665614500875e-06,1.34736865220475e-06,1.3369801763474243e-06
L7H5,8,7.913170634310518e-07,7.784412900946336e-07,-1.2875777777310304e-08,4.0448085201205686e-06,3.9782003113941755e-06,2.3109987523639575e-07
L7H5,9,2.218586450908333e-05,2.202033283538185e-05,-1.6553377690797788e-07,1.5243870166159468e-06,1.5349090745075955e-06,1.3423383506960818e-06
L7H5,10,1.7167049009003676e-05,1.6931124264374375e-05,-2.3592119191562233e-07,8.917155355447903e-06,8.786586477071978e-06,9.386207580064365e-07
L7H5,11,2.1650126655003987e-05,2.147146915376652e-05,-1.7865593804344826e-07,1.30560351863096e-06,1.3028306966589298e-06,1.1161466773046413e-06
L7H5,12,2.054391552519519e-05,2.041366315097548e-05,-1.302508252365442e-07,4.021976565127261e-06,3.98878546548076e-06,8.286568231596902e-07
L7H5,13,2.2454280042438768e-05,2.232040060334839e-05,-1.3388201125508203e-07,1.6957865227595903e-06,1.4140595112621668e-06,1.419654267920123e-06
L7H6,0,1.7394435417372733e-05,1.7522339476272464e-05,1.279022399103269e-07,1.3087916386211873e-06,1.2951717280884623e-06,1.1092375871157856e-06
L7H6,1,1.6951511497609317e-05,1.701789915387053e-05,6.639005789565999e-08,1.5844117342567188e-06,1.5238998685163097e-06,1.3282117379276315e-06
L7H6,2,1.3191384823585395e-05,1.3292435141920578e-05,1.0104978542813114e-07,6.975538781262003e-06,7.00427517585922e-06,1.2415052879077848e-06
L7H6,3,1.735977093630936e-05,1.7350119378534146e-05,-9.650397814198186e-09,1.5354333982031676e-06,1.461294459659257e-06,1.287680902350985e-06
L7H6,4,1.762148349371273e-05,1.7590295101399533e-05,-3.1187358473516724e-08,1.629263806535164e-06,1.549106627862784e-06,1.3711048723052954e-06
L7H6,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L7H6,6,1.6717391190468334e-05,1.6841659089550376e-05,1.242646590071672e-07,1.649011437621084e-06,1.559974066367431e-06,1.4252190112529206e-06
L7H6,7,1.7101467165048234e-05,1.717419763735961e-05,7.272820568005045e-08,1.5185631809799816e-06,1.5420633872054168e-06,1.7041834325937089e-06
L7H6,8,6.771776952518849e-07,6.65377456243732e-07,-1.1800175947485059e-08,3.461891310507781e-06,3.4026202229142655e-06,2.4226926598203136e-07
L7H6,9,1.715905273158569e-05,1.718971907394007e-05,3.0665958661302284e-08,1.545109853395843e-06,1.5177056411630474e-06,1.573568738422182e-06
L7H6,10,1.3679924450116232e-05,1.375792362523498e-05,7.800173307259683e-08,7.203337645478314e-06,7.227363312267698e-06,1.4835333104201709e-06
L7H6,11,1.7376281903125346e-05,1.738946775731165e-05,1.3186244984808582e-08,1.5201968608380412e-06,1.528364123259962e-06,1.6489887002535397e-06
L7H6,12,1.6371088349842466e-05,1.645514385018032e-05,8.405643114883787e-08,3.4780209716700483e-06,3.5203863717470085e-06,1.921406692417804e-06
L7H6,13,1.5356403309851885e-05,1.5623798390151933e-05,2.6739502345662913e-07,2.077744511552737e-06,2.0182239950372605e-06,2.297163064213237e-06
L7H7,0,1.984290429390967e-05,1.9874421923304908e-05,3.15169685904948e-08,3.396827139567904e-07,3.7390807960946404e-07,4.964858817402273e-07
L7H7,1,2.0377190594444983e-05,2.0326970116002485e-05,-5.022155846745591e-08,7.201082894425781e-07,6.804198164900299e-07,7.107074679879588e-07
L7H7,2,1.6073681763373315e-05,1.603933378646616e-05,-3.434797690715641e-08,8.3050026660203e-06,8.285133844765369e-06,5.528411293198587e-07
L7H7,3,2.0653247702284716e-05,2.0578805560944602e-05,-7.44409476283181e-08,1.0521688409426133e-06,9.57017732616805e-07,6.399831136150169e-07
L7H7,4,2.0893876353511587e-05,2.0765395674970932e-05,-1.284781632193699e-07,1.4254187590267975e-06,1.2502778190537356e-06,6.899470008647768e-07
L7H7,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L7H7,6,2.101583049807232e-05,2.1078685676911846e-05,6.285642228931465e-08,8.504883339810476e-07,8.245124263339676e-07,5.768487199020456e-07
L7H7,7,1.996872015297413e-05,2.0060799215571024e-05,9.207940365740797e-08,8.325649787366274e-07,9.134919878306391e-07,9.699833753984421e-07
L7H7,8,8.279116627818439e-07,8.231556876125978e-07,-4.756040894449143e-09,4.235652795614442e-06,4.209969574731076e-06,2.740017919222737e-07
L7H7,9,2.04376301553566e-05,2.0386978576425463e-05,-5.0652126049044455e-08,1.2174671155662509e-06,1.1722587487383862e-06,1.0207135119344457e-06
L7H7,10,1.6349958968930878e-05,1.6285392121062614e-05,-6.456575363245065e-08,8.493733730574604e-06,8.441604222753085e-06,6.910995011821797e-07
L7H7,11,2.04281386686489e-05,2.041512925643474e-05,-1.300927809921859e-08,1.0176407840845059e-06,9.88387569123006e-07,6.192498744894692e-07
L7H7,12,2.0571333152474836e-05,2.060486986010801e-05,3.353873623268555e-08,4.210703991702758e-06,4.247964625392342e-06,9.632575483919936e-07
L7H7,13,2.550312456151005e-05,2.5963048756239004e-05,4.5992189257049176e-07,2.878816530937911e-06,3.068390469707083e-06,2.1555920284299646e-06
L7H8,0,2.002235851250589e-05,1.9990509827039205e-05,-3.184900876362917e-08,4.5331049136621004e-07,4.5319671926336014e-07,5.714132385037374e-07
L7H8,1,2.0214423784636892e-05,2.0008530555060133e-05,-2.0589453697539284e-07,6.594494834644138e-07,5.335023729458044e-07,7.449451118191064e-07
L7H8,2,1.6580419469391927e-05,1.6094976672320627e-05,-4.854420581068553e-07,8.65156289364677e-06,8.341926331922878e-06,1.4540431720888591e-06
L7H8,3,2.1129246306372806e-05,2.0520388716249727e-05,-6.088590680519701e-07,1.4777118622077978e-06,1.065797846422356e-06,1.4843272992948187e-06
L7H8,4,2.1998235752107576e-05,2.1242374714347534e-05,-7.558634251836338e-07,2.0919114831485786e-06,1.7020385030264151e-06,1.8208617120762938e-06
L7H8,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L7H8,6,2.0940398826496676e-05,2.0907973521389067e-05,-3.2423802309722305e-08,1.100285317079397e-06,1.1354927664797287e-06,8.885556894711044e-07
L7H8,7,2.130788743670564e-05,2.125348328263499e-05,-5.4404079463665767e-08,8.596897487223032e-07,9.235245670424774e-07,1.0689808505048859e-06
L7H8,8,7.969939588292618e-07,7.819706979717012e-07,-1.502320579049865e-08,4.074151092936518e-06,3.996519808424637e-06,2.256820152979344e-07
L7H8,9,2.0155477614025585e-05,2.0029552615596913e-05,-1.25922980487303e-07,5.708732260245597e-07,5.010319341636205e-07,5.494679271578207e-07
L7H8,10,1.599290953890886e-05,1.582422191859223e-05,-1.6868675345449446e-07,8.259373316832352e-06,8.17170166556025e-06,6.626130470976932e-07
L7H8,11,2.035801844613161e-05,2.0102475900785066e-05,-2.5554473381816933e-07,9.808984486880945e-07,8.872042940311076e-07,9.060433967533754e-07
L7H8,12,1.9671238987939432e-05,1.935692853294313e-05,-3.14312188720578e-07,3.9890369407658e-06,3.935476797778392e-06,1.4181797496348736e-06
